avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
221,finance,,0.687654697,4,,medium,0.545392252,Employed,3
196,product,,0.835911915,4,,low,0.497583999,Employed,5
206,IT,1,0.773063351,4,,low,0.955134164,Employed,4
192,IT,,0.632706996,4,,low,0.658034998,Employed,4
210,sales,,0.94309936,5,,low,1,Employed,6
181,support,,0.913378245,4,,medium,1,Employed,3
150,engineering,1,,2,,low,0.517940095,Employed,3
149,sales,,,2,,low,0.405304101,Left,3
232,sales,,0.697017207,4,,low,0.814941383,Employed,2
195,support,,0.812296686,4,,medium,0.885347856,Employed,4
275,sales,1,,5,,medium,0.649721041,Employed,3
112,support,1,0.474630151,2,,medium,0.529555838,Employed,3
169,engineering,,0.603036656,4,,low,0.563775518,Employed,3
251,support,,0.621309803,3,,high,0.598887267,Employed,2
183,sales,,0.579747692,3,,low,0.9345819,Employed,3
131,marketing,,,2,,medium,0.421949026,Left,3
167,sales,,0.612003862,5,,low,0.699375563,Employed,8
135,product,,0.506077327,2,,low,0.385073674,Left,3
203,sales,,0.415086542,4,,low,0.590396461,Employed,5
243,product,,0.880291069,6,,low,0.082777828,Left,4
209,engineering,,0.927591929,4,,medium,0.228167199,Employed,5
271,sales,,0.931992761,4,1,medium,0.764521481,Employed,4
198,admin,1,0.571507983,5,,low,0.637359778,Left,5
271,sales,,0.826845001,3,,low,0.847547707,Employed,4
159,marketing,,0.877466444,4,,low,0.691539779,Employed,2
138,support,,0.883122599,3,,low,0.614008418,Employed,10
254,finance,,0.868404028,5,,low,0.968963178,Employed,3
142,sales,1,0.866174724,3,,medium,0.688967429,Employed,6
222,sales,,,4,,low,0.541356226,Employed,3
259,support,,0.690641696,4,,high,0.966136808,Employed,3
147,engineering,,0.574759826,4,,medium,0.591939151,Employed,3
167,engineering,,0.656910424,5,,low,0.706800869,Employed,3
178,engineering,,0.630806791,5,,medium,0.836755935,Employed,2
212,support,,0.997248066,3,,low,0.981208754,Employed,2
155,sales,,0.849899823,4,,medium,0.430379505,Employed,3
186,sales,,0.93699009,3,,low,1,Employed,4
158,support,,0.647229241,4,,medium,0.535437061,Left,5
116,sales,,0.567566148,4,,medium,0.218564136,Employed,3
185,marketing,,0.954649478,4,,medium,0.784239738,Employed,2
185,sales,,0.590895016,5,,high,0.507265179,Employed,2
157,engineering,1,1,4,,low,0.129674626,Employed,5
229,sales,,0.846240007,4,,low,0.854701997,Employed,4
209,sales,1,0.569704651,6,,low,0.169520008,Employed,5
154,support,,0.770940299,2,,medium,0.455344983,Employed,3
243,support,,1,4,,medium,0.782634149,Left,5
140,engineering,,0.555773383,2,,low,0.388450301,Left,3
155,sales,,0.980443838,2,,low,0.647800286,Left,5
201,sales,,0.869508548,4,,medium,0.152778739,Employed,6
148,support,,0.533746474,2,,low,0.463647629,Left,3
152,sales,1,0.459681459,4,,medium,0.586756979,Employed,3
135,sales,,0.494551542,2,,low,0.380267518,Left,3
243,finance,,0.677297938,5,,medium,0.645566724,Employed,2
263,marketing,,0.395651777,5,,medium,0.540014875,Employed,4
287,sales,,0.882203396,7,,low,0.16169898,Left,4
159,support,1,0.720627472,2,,medium,0.831513141,Employed,3
197,IT,,0.558627652,3,,medium,0.9872747,Employed,2
191,information_technology,,0.491764895,5,,low,0.626862078,Employed,3
241,finance,,0.913923379,4,,low,0.887271412,Left,5
190,IT,1,0.623740703,5,,medium,0.815698831,Employed,4
173,sales,,0.698145653,4,,medium,0.493913472,Employed,3
277,finance,,0.61052489,4,,medium,0.18187236,Left,5
245,product,,0.398431833,2,,medium,0.749706487,Employed,5
177,support,1,0.602404876,4,,low,0.846015438,Employed,4
190,IT,,0.651060812,3,,medium,1,Employed,10
139,IT,,0.747447791,5,,medium,0.92116858,Employed,2
219,engineering,,0.908476865,2,,low,0.862074066,Employed,4
254,support,,0.733400329,4,,low,0.706967455,Employed,4
148,marketing,1,0.664606383,2,,medium,0.93475602,Employed,6
253,sales,1,0.976997629,4,,low,0.833419383,Employed,2
218,sales,,0.526875136,3,,low,0.837523991,Employed,4
191,finance,,0.523009487,4,,medium,0.656776037,Employed,4
258,support,,0.935496012,5,,low,0.860482231,Left,5
265,sales,,0.521204231,6,,medium,0.406845016,Employed,6
199,sales,,0.823171077,3,,medium,0.895783784,Employed,3
172,engineering,,0.522795545,3,,medium,0.780267171,Employed,3
247,sales,,0.607623227,5,,medium,0.907117393,Employed,10
178,finance,,0.910805429,3,,medium,0.890873426,Employed,2
128,finance,,,2,,low,0.457541364,Left,3
185,sales,,0.511287737,3,,low,0.998132003,Employed,2
254,sales,,0.827853072,6,,medium,0.150761539,Left,4
240,sales,,0.60374412,5,,medium,0.974551133,Employed,7
190,sales,,0.562831056,4,,medium,0.574609256,Employed,3
145,sales,,,4,,low,1,Employed,2
242,management,,0.981380675,4,,low,0.809288627,Employed,2
151,support,,,2,,low,0.39883351,Left,3
220,IT,,0.83592268,4,,medium,0.795369541,Employed,2
170,,,0.954479837,4,,low,0.812442025,Employed,3
234,marketing,,0.905218029,5,,low,0.487903573,Employed,3
188,engineering,,,3,,low,0.662759637,Employed,3
142,product,,0.71389211,6,,low,1,Employed,2
178,sales,,0.66138958,3,1,low,0.587520033,Employed,2
158,IT,,0.44335782,2,,low,0.348892565,Left,3
132,support,,0.714268481,3,,medium,0.770987453,Employed,2
295,finance,,0.863271908,6,,low,0.056518036,Left,4
293,marketing,,0.821327972,4,,low,0.251746313,Left,3
261,engineering,1,0.968449357,5,,medium,0.88110778,Left,5
204,management,1,0.955512905,5,,medium,0.391920593,Employed,5
292,support,,0.794585428,6,,low,0.166041164,Left,4
151,support,1,0.68491723,3,,low,0.719334216,Employed,3
138,marketing,,,3,,medium,0.762393238,Employed,3
263,engineering,,0.667889085,5,,medium,0.875925031,Left,2
237,engineering,,0.663208767,4,,medium,0.314800999,Left,2
176,management,,0.671167151,3,,medium,0.578304418,Employed,3
129,sales,,0.538269173,2,,low,0.466503586,Left,3
268,engineering,1,0.682365712,3,,low,0.612524957,Employed,2
255,engineering,,,2,,low,0.621928618,Left,3
124,engineering,,0.946580389,3,,medium,0.618161809,Employed,2
273,admin,,0.894574606,4,,medium,0.853719446,Left,5
296,IT,,0.664922607,4,,medium,0.602903133,Left,2
189,sales,1,0.905672208,6,,medium,0.780612142,Employed,3
188,marketing,1,1,4,,medium,0.219055018,Employed,4
179,sales,1,0.403695655,3,,low,0.548087832,Employed,2
171,engineering,,0.532746546,5,,medium,0.893095715,Employed,3
240,admin,,1,2,,low,0.736044905,Left,2
280,finance,1,0.709347421,5,,low,0.333408383,Employed,4
292,sales,,0.90492146,6,,medium,0.131374318,Left,4
285,finance,,0.758953861,6,,medium,0.110780731,Left,4
263,engineering,,0.441278524,7,,medium,0.563469434,Left,4
252,management,,0.961666861,2,,medium,0.496695759,Employed,4
210,management,,0.890635468,5,1,medium,0.229798899,Employed,7
157,marketing,,0.580453186,3,,low,0.667414253,Employed,3
143,finance,,0.525683326,2,,medium,0.448750225,Left,3
163,engineering,,0.635496812,2,,medium,0.362335719,Employed,3
148,support,1,0.61909857,3,,low,0.8012397,Employed,3
170,IT,,0.344033968,3,,low,0.655945049,Employed,6
254,sales,,0.482171177,4,,medium,0.677131103,Employed,2
173,sales,1,0.929396211,4,,low,0.191744174,Employed,5
246,,,0.885021701,5,,low,0.677489901,Employed,3
187,marketing,,0.91888929,4,,medium,0.968037455,Employed,2
199,support,,,4,,low,0.959300627,Employed,3
175,support,,0.539381109,5,,low,0.810918266,Employed,4
147,sales,,0.680838066,2,,medium,0.515619472,Employed,2
166,sales,,0.760091522,4,,low,0.099857264,Employed,5
196,sales,,0.508757494,3,,medium,0.384076128,Employed,3
102,sales,,0.674500543,4,,medium,0.259947026,Employed,3
154,,,0.638676092,3,,medium,1,Employed,2
208,information_technology,1,0.717129568,5,,low,0.512905192,Employed,8
207,engineering,,0.698855274,4,,medium,0.560500148,Employed,2
261,sales,,0.649178515,5,,medium,0.232347244,Employed,8
220,support,1,0.438011089,4,,low,0.862596714,Employed,3
107,support,,0.539625487,4,,medium,0.732398821,Employed,6
155,IT,,0.54973534,2,,low,0.356817327,Left,3
217,support,1,0.534355382,4,,low,0.910529353,Employed,6
241,IT,,1,3,,medium,0.992058893,Employed,3
228,support,,0.899482496,5,,low,0.841329506,Left,5
247,support,,,4,,medium,0.864572057,Employed,2
279,sales,,0.885462912,6,,medium,0.149883263,Left,4
161,engineering,,0.786383939,3,,low,0.75816021,Employed,3
139,engineering,1,0.711504444,6,,medium,0.988188616,Employed,5
235,support,,0.602856766,3,,low,0.85828775,Employed,3
97,engineering,1,0.537309064,3,,medium,0.947076961,Employed,6
123,IT,,0.67041931,3,,medium,0.714514877,Employed,4
259,IT,,0.942388488,5,,low,0.776702285,Employed,3
122,sales,,0.518133124,4,,high,0.153107361,Employed,2
196,engineering,,0.849996506,3,,medium,0.893600391,Employed,3
259,finance,,0.780451688,6,,low,0.133175769,Employed,4
224,,,0.693702716,4,,high,0.882050178,Employed,2
219,sales,1,0.856864948,4,,medium,0.566561176,Left,2
215,information_technology,,0.835853874,2,,medium,0.227742103,Employed,2
164,management,,0.540926181,3,,high,0.933883981,Employed,10
115,temp,,,2,,high,,Employed,
148,marketing,,0.734746315,6,,low,0.26199205,Employed,4
115,,,0.351809062,2,,medium,0.468250096,Employed,3
249,marketing,,0.733835691,3,,medium,0.848711877,Left,5
130,support,,0.459206286,2,,medium,0.415112413,Left,3
216,engineering,,0.657421122,5,,high,0.55114941,Employed,2
142,product,,0.504355744,5,,medium,0.623149126,Employed,3
249,engineering,1,0.447624189,4,,medium,0.494535506,Employed,4
305,finance,,0.882707339,6,,medium,0.140666228,Left,4
201,sales,1,0.824122781,4,,medium,0.545728445,Employed,8
113,engineering,,0.563344796,3,,low,0.868145161,Employed,3
137,engineering,,0.892205281,5,,medium,0.814193964,Employed,3
150,engineering,1,0.748841781,4,,low,0.767568382,Employed,3
237,support,,0.587413195,3,,medium,0.658803299,Employed,4
131,sales,,0.885942628,5,,low,0.290099124,Employed,5
238,,,0.584612736,4,,low,0.567033796,Left,3
173,sales,,0.83044146,5,,low,0.705150561,Employed,3
215,finance,1,0.742464254,5,,medium,0.696833565,Employed,2
185,marketing,1,0.934950122,4,,low,0.550241425,Employed,2
144,support,,0.880754019,4,,low,0.936372351,Employed,3
177,management,,0.991361046,3,,low,0.958980899,Employed,2
159,product,,0.465089752,3,,low,0.572863259,Employed,4
239,product,,0.888676636,4,,low,0.74062432,Left,5
183,product,,0.418075551,3,,medium,0.474191295,Employed,2
235,sales,,0.493686508,4,,medium,0.969636572,Employed,4
156,sales,,0.482217375,2,,medium,0.482276916,Left,3
178,engineering,,0.827807681,5,,low,0.986187338,Employed,2
148,finance,,,5,,medium,0.725243854,Employed,3
167,sales,,0.45096831,3,,low,0.806737209,Employed,2
144,marketing,,0.4400749,2,,medium,0.354299671,Left,3
275,engineering,,0.906265321,4,,medium,0.94873913,Left,5
196,,,0.455298522,6,,medium,0.561837177,Employed,2
145,sales,1,,5,,medium,0.964885771,Employed,3
152,engineering,,0.617139359,3,,low,0.868576315,Employed,6
146,sales,,0.459281531,2,,medium,0.443090476,Left,3
161,,1,0.908484782,4,,low,0.502450393,Employed,4
218,engineering,,0.79118847,3,,low,0.911852374,Employed,3
188,,,0.661935372,4,,low,0.861701393,Employed,3
151,product,,0.775267475,4,,medium,0.973372957,Employed,3
244,,,0.470145995,5,,low,0.326485379,Employed,3
260,marketing,,,4,,high,0.559946642,Employed,3
217,support,,0.920798591,5,,medium,0.743207921,Employed,2
204,sales,,0.754791737,4,,medium,0.948701496,Employed,2
147,sales,,0.513055961,2,,low,0.428688799,Left,3
135,finance,,0.441652821,2,,low,0.423390258,Left,3
111,management,,0.635880233,5,,medium,0.410670972,Employed,5
256,support,1,0.913497116,5,,medium,0.756559695,Left,6
257,sales,,0.538695197,5,,low,0.606452009,Employed,2
209,marketing,,0.744020974,2,1,medium,0.787850809,Employed,5
131,temp,,,2,,medium,,Employed,
176,IT,1,0.717401481,4,,medium,0.65027017,Employed,3
147,engineering,,0.504212334,2,,low,0.466771844,Left,3
217,support,,0.790755652,5,,low,0.165225471,Employed,3
160,sales,,0.73113958,2,,low,0.243695778,Employed,4
184,,,0.972268932,2,,medium,0.336018645,Employed,5
200,engineering,,0.856270891,3,,medium,0.711038824,Employed,4
119,engineering,,0.640114252,3,,low,0.355801962,Employed,2
274,sales,1,0.975640427,3,1,medium,0.642514783,Employed,4
274,,,0.682855318,3,,low,1,Employed,3
213,sales,,0.727750729,4,,medium,0.884145021,Employed,3
142,,,0.767114931,4,,medium,0.685290827,Employed,2
265,sales,,0.619212005,3,,low,0.623770366,Employed,4
234,sales,,0.614074455,3,,high,0.526668964,Employed,2
144,engineering,,0.590403804,4,,medium,0.565385894,Employed,3
159,engineering,,0.596867603,2,,high,0.618516595,Employed,3
194,support,,0.663940212,4,,medium,0.120655834,Employed,4
224,engineering,,0.783756751,3,,low,0.866630365,Employed,3
227,finance,,0.845796283,3,,low,0.720162025,Employed,4
282,engineering,,0.757134753,6,,medium,0.098023699,Left,4
232,engineering,,0.829786128,6,,low,0.918960329,Employed,6
117,temp,,,2,,medium,,Employed,
232,admin,,0.766392319,5,,low,0.87292392,Employed,3
128,support,,0.529644416,2,,low,0.461766382,Left,3
224,sales,1,0.594353783,5,,low,0.932683324,Employed,8
175,sales,,0.637373556,3,,low,0.95316017,Employed,2
180,finance,1,,4,,low,0.220692435,Employed,3
248,engineering,,0.615554892,2,,low,0.78673852,Employed,2
126,engineering,,0.529863987,2,,low,0.45612968,Left,3
157,finance,,0.570766743,4,,low,0.810482712,Employed,3
144,,,0.465284364,2,,medium,0.43899035,Left,3
191,engineering,,0.832380586,4,,low,1,Employed,4
273,support,1,0.878910417,6,,low,0.084798387,Left,4
207,IT,,0.476376637,4,,medium,0.659445305,Employed,3
230,engineering,,0.852344183,5,,medium,0.566218956,Employed,4
191,,,0.79558552,6,,medium,0.402248208,Employed,6
223,sales,,0.670242774,3,,low,0.611452109,Employed,4
214,engineering,,0.940197688,4,,medium,0.928225569,Employed,3
153,sales,,0.782791563,3,,medium,0.589320594,Employed,2
259,sales,,0.484605897,5,,low,0.540894678,Employed,4
201,marketing,,,4,,low,0.893528127,Employed,2
204,marketing,,0.641610532,3,,low,0.669848556,Employed,3
180,marketing,,0.663303752,5,,low,0.634261318,Employed,2
298,engineering,,0.931970456,6,,medium,0.164343046,Left,4
273,support,,0.735551372,4,,low,0.222387956,Employed,5
141,management,1,0.429743371,2,1,high,0.390177132,Employed,7
172,sales,,,5,,low,0.383471062,Left,2
193,IT,,0.817638015,5,,high,0.220642182,Employed,5
161,engineering,,0.857369936,5,,medium,0.563817849,Employed,2
168,sales,,0.894863513,3,,low,1,Employed,2
256,engineering,,0.912331745,4,,low,0.931153602,Employed,4
198,finance,,0.821719126,4,,medium,0.200330658,Employed,6
142,,,0.580287045,2,,medium,0.456548282,Left,3
207,engineering,1,,4,,low,0.915047492,Employed,2
145,finance,,0.45968256,6,,low,0.746569078,Employed,3
232,sales,,0.944549375,4,,low,0.865011442,Left,5
201,sales,1,0.581939256,5,,medium,0.868978774,Employed,3
190,marketing,,0.677693389,2,,medium,0.538806766,Employed,8
177,engineering,,,4,,medium,0.918650005,Employed,3
157,sales,,0.481503804,2,,low,0.477707738,Left,3
263,marketing,1,0.859566431,4,,low,0.883846584,Left,5
219,IT,1,0.401550236,3,,low,0.895231512,Employed,3
204,support,1,0.908697841,4,,low,0.696045781,Employed,8
151,sales,,0.784826052,5,,low,0.582456252,Employed,5
126,sales,,0.518843534,2,,medium,0.610191582,Employed,3
206,management,,0.842806807,4,1,high,0.567932171,Employed,7
101,product,,,6,,low,0.324263638,Employed,3
158,sales,1,0.610345291,4,,medium,0.945603949,Employed,3
247,IT,,0.678588737,4,,medium,0.589130257,Employed,5
198,engineering,,,5,,low,0.496857939,Employed,3
165,engineering,,0.62358288,5,,low,0.597356489,Employed,3
250,support,,0.812843143,6,,low,0.04047737,Left,4
174,support,,,3,,low,0.643798077,Employed,2
268,support,,0.69499161,3,,high,0.89536727,Employed,2
132,engineering,,0.484314754,2,,low,0.359882772,Left,3
212,engineering,,0.837480108,3,,medium,0.984651697,Employed,3
296,engineering,,0.949796172,7,,medium,0.126589263,Left,4
274,management,1,0.643903182,4,,medium,0.706068509,Employed,10
197,admin,,0.783847189,5,,medium,0.617500625,Employed,3
149,sales,,,2,,low,0.415359584,Left,3
218,engineering,,,5,,low,0.908313015,Employed,2
236,engineering,,0.561917714,5,,high,0.733635354,Employed,3
267,support,,0.635617913,3,,medium,0.727593201,Employed,3
287,IT,1,0.428209955,6,,low,0.39489372,Employed,5
150,,,0.649896343,3,,medium,1,Employed,3
155,IT,,0.741492862,3,,medium,0.769431699,Employed,3
261,engineering,,0.756541853,4,,low,0.889946964,Employed,3
199,sales,,0.643458372,5,,low,0.200839396,Employed,4
198,procurement,,0.634485917,2,1,medium,0.36645293,Employed,2
110,engineering,,0.903708979,3,,medium,0.237321592,Employed,4
284,IT,,0.951361002,5,,medium,0.15154853,Employed,5
156,engineering,,0.48872894,2,,high,0.439894915,Left,3
223,sales,,0.482210791,3,,low,0.632140293,Employed,3
248,sales,,0.988705295,4,,low,0.846521935,Left,5
219,,,0.803259689,4,,high,0.588242356,Employed,2
264,engineering,,0.458259556,6,,low,0.546386176,Employed,6
157,information_technology,1,1,6,,low,0.312569356,Left,5
207,IT,1,0.690885635,3,,low,0.62207225,Employed,2
118,support,,0.609933049,4,,low,0.535075519,Employed,5
214,,,0.495987158,5,,low,0.870002064,Employed,3
234,sales,,0.623682292,3,,medium,0.860093941,Employed,3
244,IT,,0.680662007,5,,low,0.928567095,Employed,2
255,procurement,,0.893001073,6,,medium,0.129349024,Left,4
260,sales,,,4,,medium,0.646532589,Employed,2
214,support,,0.826276635,3,,high,0.80050605,Employed,2
164,IT,,0.739776425,3,,low,0.989283859,Employed,2
148,engineering,,0.520301006,3,,low,0.810267102,Employed,3
141,sales,,,2,,low,0.498654605,Left,3
263,,,0.547930823,3,,medium,0.542774346,Employed,4
275,sales,,0.985411572,5,,low,0.734725291,Left,5
276,support,,0.752432281,5,,low,0.115195308,Left,4
251,engineering,,0.453489288,3,,medium,0.755034411,Employed,2
132,support,,0.475155382,2,,low,0.382330078,Left,3
152,sales,,0.499670562,2,,low,0.508353961,Left,3
260,,,0.740635407,6,,medium,0.153632909,Left,4
135,engineering,,0.440793329,2,,low,0.422306261,Left,3
254,IT,,0.85877486,4,,medium,0.714653651,Employed,3
109,sales,,0.376538497,2,,low,0.608133117,Employed,6
201,sales,1,0.785718434,4,,medium,0.570293248,Employed,8
246,finance,,0.797974458,4,,medium,0.661798287,Employed,4
137,support,,,3,,medium,1,Employed,3
186,support,,0.929026045,3,,medium,0.565597301,Employed,2
134,sales,,0.610360367,4,,low,0.927701195,Employed,4
261,sales,,0.867650395,4,,medium,0.903216324,Employed,4
142,IT,,0.796831627,4,,medium,0.956984207,Employed,2
160,sales,,0.661204276,3,,medium,0.813570653,Employed,4
136,management,,0.796652026,4,,medium,0.758837899,Employed,3
